label,statement,subject,speaker,speaker's job title,state,party,barely true counts,false counts,half true counts,mostly true counts,pants on fire counts,context,polarity,subjectiveWordsCount,subjectivity
1,2,3,1106,320,20,16,8.0,10.0,12.0,5.0,0.0,1264,-0.25,2,2
2,5534,7,723,786,43,16,5.0,3.0,4.0,1.0,1.0,1596,0.25,2,2
0,1,9,63,495,49,4,0.0,2.0,0.0,2.0,1.0,446,0.0,3,2
3,152,36,1557,415,73,4,2.0,5.0,8.0,5.0,3.0,1966,0.0,1,1
2,1,12,1254,94,23,16,7.0,8.0,10.0,12.0,3.0,2202,0.25,3,2
4,1,64,1351,785,56,16,5.0,8.0,8.0,8.0,3.0,367,0.3541666666666667,5,2
0,22,20,80,530,18,4,70.0,71.0,160.0,163.0,9.0,1029,0.0,1,1
1,1,45,822,681,36,4,2.0,2.0,0.0,1.0,0.0,1004,0.5,2,0
5,359,43,798,579,49,4,0.0,0.0,0.0,0.0,1.0,497,0.0,1,2
5,10,51,593,568,38,4,40.0,29.0,69.0,76.0,7.0,624,0.2,2,1
1,1006,12,878,718,43,4,0.0,0.0,0.0,0.0,0.0,1933,-0.5,2,0
5,10,10,292,787,12,16,3.0,3.0,1.0,3.0,1.0,1963,0.0,1,1
2,1,17,413,567,38,16,63.0,114.0,51.0,37.0,61.0,3062,-1.0,2,0
0,264,20,530,860,63,16,2.0,8.0,3.0,4.0,1.0,801,0.0,1,1
4,699,12,847,483,43,16,4.0,5.0,4.0,5.0,6.0,846,0.0,1,1
0,2,7,1207,768,73,16,19.0,6.0,16.0,14.0,2.0,1966,0.0,2,1
0,1,6,1246,518,45,16,1.0,1.0,1.0,0.0,0.0,1910,0.0,2,1
3,86,3,80,530,18,4,70.0,71.0,160.0,163.0,9.0,1264,0.0,0,1
3,1,15,80,530,18,4,70.0,71.0,160.0,163.0,9.0,1345,0.0,0,1
4,2,3,103,783,60,8,18.0,12.0,22.0,41.0,0.0,1264,0.35,3,2
3,51,13,991,783,12,16,33.0,24.0,32.0,35.0,5.0,2579,0.0,0,1
3,1,9,956,503,56,4,2.0,2.0,4.0,1.0,1.0,1358,0.375,3,2
1,13,125,1075,841,26,16,0.0,1.0,1.0,0.0,2.0,1133,0.0,1,1
4,113,119,880,36,12,4,0.0,1.0,0.0,1.0,1.0,953,0.0,0,1
3,124,8,365,182,14,4,0.0,0.0,2.0,1.0,0.0,496,0.0,1,1
5,2,65,1351,785,56,16,5.0,8.0,8.0,8.0,3.0,2110,0.0,1,1
0,83,5,1410,446,73,16,26.0,41.0,32.0,40.0,11.0,561,0.0,0,1
1,124,50,629,181,49,4,1.0,1.0,2.0,1.0,0.0,2187,0.13636363636363635,1,2
3,1,43,52,764,2,4,0.0,0.0,3.0,0.0,0.0,489,0.0,0,1
4,296,48,695,984,56,16,1.0,1.0,1.0,3.0,0.0,1023,-0.05714285714285716,2,2
0,10,10,1124,296,27,16,34.0,32.0,58.0,33.0,19.0,629,0.35000000000000003,3,0
5,1,2,110,718,43,16,0.0,1.0,1.0,1.0,3.0,1478,0.0,4,1
0,1,17,72,959,73,2,0.0,1.0,0.0,0.0,0.0,341,0.0,1,1
4,22,20,593,568,38,4,40.0,29.0,69.0,76.0,7.0,760,0.0,1,1
4,3125,9,242,322,36,16,10.0,17.0,27.0,19.0,8.0,1342,0.0,1,1
0,2,35,795,108,45,16,0.0,1.0,1.0,0.0,0.0,121,0.0,2,1
2,23,15,413,567,38,16,63.0,114.0,51.0,37.0,61.0,1353,0.0,2,1
1,595,9,1401,988,56,4,0.0,0.0,0.0,0.0,0.0,1309,0.0,2,2
3,3129,2,593,568,38,4,40.0,29.0,69.0,76.0,7.0,1407,0.25,1,2
3,1,12,367,376,56,16,0.0,0.0,1.0,0.0,0.0,595,0.0,1,1
2,1,68,567,785,45,16,3.0,0.0,1.0,0.0,0.0,476,-0.05,2,1
1,77,12,374,978,12,16,1.0,0.0,0.0,0.0,0.0,1029,-0.16666666666666666,3,1
3,294,3,664,647,35,4,3.0,0.0,4.0,2.0,0.0,1809,0.0,1,1
4,1303,20,121,234,70,13,0.0,1.0,0.0,3.0,0.0,2095,0.0,3,2
5,1,12,1385,608,43,16,0.0,1.0,0.0,1.0,1.0,1004,-0.1,2,1
0,1,10,1100,831,3,16,12.0,5.0,9.0,3.0,4.0,2190,0.0,0,1
3,447,18,473,896,32,16,1.0,1.0,2.0,1.0,0.0,1121,0.0,0,1
1,935,68,1432,783,49,4,2.0,3.0,2.0,7.0,0.0,409,0.175,3,2
0,1,46,1298,320,56,16,30.0,30.0,42.0,23.0,18.0,1711,0.0,1,1
0,10,12,413,567,38,16,63.0,114.0,51.0,37.0,61.0,1420,0.3333333333333333,1,0
3,1475,2,378,775,12,4,7.0,9.0,8.0,15.0,3.0,2702,0.0,0,1
0,51,30,413,567,38,16,63.0,114.0,51.0,37.0,61.0,2451,0.0,0,1
3,2,51,1106,320,20,16,8.0,10.0,12.0,5.0,0.0,1184,0.0,0,1
0,3988,2,1025,768,54,16,2.0,2.0,1.0,0.0,0.0,1124,0.0,2,1
1,23,12,267,623,49,4,0.0,1.0,0.0,0.0,0.0,1004,0.0,1,1
0,2,43,378,775,12,4,7.0,9.0,8.0,15.0,3.0,1264,0.1,4,2
1,5574,140,1207,768,73,16,19.0,6.0,16.0,14.0,2.0,1264,0.0,0,1
4,1,12,593,568,38,4,40.0,29.0,69.0,76.0,7.0,1202,0.25,1,2
1,113,3,80,530,18,4,70.0,71.0,160.0,163.0,9.0,3030,0.175,2,2
2,2,3,80,530,18,4,70.0,71.0,160.0,163.0,9.0,1408,0.0,1,1
3,319,9,1483,698,12,16,0.0,1.0,1.0,0.0,0.0,2560,0.0,2,1
2,1,15,1561,764,3,16,3.0,4.0,2.0,3.0,1.0,2094,0.0,4,1
3,22,3,1124,296,27,16,34.0,32.0,58.0,33.0,19.0,386,0.0,0,1
1,645,3,958,371,56,4,0.0,0.0,0.0,0.0,0.0,1264,0.5,2,2
5,296,3,1124,296,27,16,34.0,32.0,58.0,33.0,19.0,3010,0.4,3,0
5,31,86,490,64,56,4,1.0,2.0,2.0,0.0,1.0,243,0.0,1,1
4,1,46,1123,646,23,16,7.0,6.0,5.0,7.0,0.0,1995,0.0,1,1
1,87,66,1022,783,63,4,3.0,1.0,6.0,3.0,0.0,1560,0.2857142857142857,0,2
3,1,66,1508,647,56,16,36.0,33.0,15.0,19.0,8.0,2655,0.16666666666666666,4,1
1,23,56,1124,296,27,16,34.0,32.0,58.0,33.0,19.0,566,0.0,0,1
4,1,40,1567,64,56,16,0.0,1.0,0.0,1.0,0.0,490,0.0,0,1
3,1,94,80,530,18,4,70.0,71.0,160.0,163.0,9.0,3048,0.0,0,1
1,1431,40,1244,518,56,13,0.0,0.0,0.0,0.0,0.0,946,0.03333333333333333,3,2
0,2,3,962,790,51,16,2.0,2.0,4.0,2.0,0.0,1889,-0.15,1,2
1,20,18,227,877,56,13,0.0,0.0,0.0,0.0,0.0,2257,0.0,0,1
1,1,45,287,90,38,4,0.0,0.0,0.0,0.0,0.0,2855,0.0,1,1
2,2,50,1207,768,73,16,19.0,6.0,16.0,14.0,2.0,1095,0.25,2,2
4,1,18,413,567,38,16,63.0,114.0,51.0,37.0,61.0,1353,0.2,1,1
5,1056,85,1521,320,63,4,12.0,6.0,2.0,2.0,3.0,801,0.0,1,1
4,1,10,764,718,24,4,0.0,0.0,0.0,1.0,0.0,566,0.0,0,1
1,23,44,1410,446,73,16,26.0,41.0,32.0,40.0,11.0,1004,0.0,3,1
1,22,20,530,860,63,16,2.0,8.0,3.0,4.0,1.0,1117,0.0,1,1
3,122,7,80,530,18,4,70.0,71.0,160.0,163.0,9.0,2908,0.0,1,1
5,1,75,1147,159,14,16,16.0,15.0,20.0,10.0,11.0,385,0.0,1,1
2,1,31,406,698,12,16,1.0,0.0,3.0,1.0,0.0,575,0.2,3,2
4,22,36,574,755,14,4,3.0,0.0,4.0,3.0,0.0,897,0.04999999999999999,2,2
3,251,8,413,567,38,16,63.0,114.0,51.0,37.0,61.0,1434,0.0,1,1
0,23,10,137,300,56,4,2.0,3.0,5.0,7.0,3.0,1264,1.0,1,0
3,22,20,801,790,2,16,31.0,39.0,31.0,37.0,8.0,90,0.0,0,1
5,13,20,1100,831,3,16,12.0,5.0,9.0,3.0,4.0,1230,0.0,1,1
3,1607,3,1338,816,73,16,0.0,3.0,2.0,5.0,1.0,1656,0.25,1,2
4,65,102,1046,690,12,16,0.0,1.0,1.0,1.0,0.0,2377,0.0,0,1
1,22,17,1147,159,14,16,16.0,15.0,20.0,10.0,11.0,1176,0.03611111111111112,4,1
4,11,46,80,530,18,4,70.0,71.0,160.0,163.0,9.0,2876,0.0,1,1
1,1010,7,1550,786,43,4,0.0,0.0,0.0,5.0,1.0,1762,0.25,3,0
0,250,18,1460,406,56,4,1.0,1.0,1.0,2.0,1.0,2222,0.25,1,2
3,1,3,1508,647,56,16,36.0,33.0,15.0,19.0,8.0,3042,0.0,0,1
1,390,2,124,355,18,16,0.0,0.0,0.0,0.0,0.0,1264,-0.2,2,1
2,1,40,1298,320,56,16,30.0,30.0,42.0,23.0,18.0,1157,0.06818181818181818,1,1
0,573,3,413,567,38,16,63.0,114.0,51.0,37.0,61.0,3005,0.0,2,1
3,22,9,80,530,18,4,70.0,71.0,160.0,163.0,9.0,447,0.11666666666666667,2,2
5,13,13,413,567,38,16,63.0,114.0,51.0,37.0,61.0,1191,0.2,0,1
0,2246,3,1514,287,43,4,2.0,6.0,7.0,4.0,1.0,652,0.0,0,1
2,2,31,254,817,73,4,6.0,5.0,0.0,1.0,1.0,1933,0.12857142857142856,2,1
3,120,9,1299,320,12,16,28.0,23.0,38.0,34.0,7.0,3027,0.0,1,1
0,23,48,1228,690,49,4,3.0,1.0,1.0,0.0,0.0,296,0.0,0,1
4,1,155,653,809,11,13,2.0,2.0,1.0,2.0,0.0,1119,0.0,0,1
0,1,68,910,93,43,16,0.0,1.0,0.0,0.0,0.0,634,0.13333333333333333,4,1
0,294,9,1008,987,45,4,0.0,1.0,1.0,1.0,0.0,2705,0.35714285714285715,2,2
1,257,33,1137,349,5,4,3.0,7.0,11.0,2.0,3.0,991,0.5,1,2
0,31,13,1299,320,12,16,28.0,23.0,38.0,34.0,7.0,1121,-0.5,2,2
3,2,3,233,36,14,4,0.0,0.0,1.0,0.0,0.0,1021,0.0,3,1
1,5618,109,773,647,56,16,5.0,3.0,6.0,2.0,1.0,162,-0.15,4,1
3,5619,115,1412,741,12,13,0.0,0.0,1.0,0.0,0.0,1824,0.06212121212121211,1,2
2,645,72,120,785,43,16,2.0,1.0,0.0,0.0,0.0,1004,0.25,2,2
3,90,3,496,587,49,4,0.0,0.0,4.0,0.0,0.0,2938,0.013939393939393935,3,2
3,494,65,1351,785,56,16,5.0,8.0,8.0,8.0,3.0,1566,-0.16458333333333333,5,2
2,19,20,1025,768,54,16,2.0,2.0,1.0,0.0,0.0,2447,0.2681818181818182,1,2
4,381,51,1123,646,23,16,7.0,6.0,5.0,7.0,0.0,749,-0.18333333333333332,0,1
3,1,45,1147,159,14,16,16.0,15.0,20.0,10.0,11.0,1729,-0.25,1,1
0,23,111,1123,646,23,16,7.0,6.0,5.0,7.0,0.0,1332,-0.1,0,1
1,1,10,593,568,38,4,40.0,29.0,69.0,76.0,7.0,1700,0.0,1,1
3,4016,21,1458,16,47,4,0.0,0.0,1.0,0.0,0.0,2697,-0.4,1,2
3,1152,3,1052,718,45,16,1.0,0.0,1.0,0.0,0.0,1013,-0.18333333333333332,5,2
0,65,2,101,783,33,4,0.0,1.0,0.0,0.0,0.0,1496,0.35714285714285715,1,2
5,90,20,943,690,49,16,0.0,0.0,0.0,0.0,1.0,713,0.25625,3,2
3,327,3,80,530,18,4,70.0,71.0,160.0,163.0,9.0,3070,0.10000000000000002,4,2
5,233,2,445,612,70,16,2.0,3.0,2.0,2.0,1.0,801,0.0,0,1
2,251,75,366,690,49,4,1.0,0.0,0.0,0.0,0.0,1596,0.0,1,1
1,1242,5,242,322,36,16,10.0,17.0,27.0,19.0,8.0,174,0.0,2,1
1,5634,51,1417,718,56,4,0.0,0.0,0.0,0.0,0.0,2591,0.0,1,1
4,124,18,103,783,60,8,18.0,12.0,22.0,41.0,0.0,1264,0.0,3,1
3,2,17,80,530,18,4,70.0,71.0,160.0,163.0,9.0,1529,-0.0044642857142857114,2,2
4,251,8,1410,446,73,16,26.0,41.0,32.0,40.0,11.0,561,-0.1,1,1
4,2,3,103,783,60,8,18.0,12.0,22.0,41.0,0.0,1064,0.375,2,0
3,1303,73,634,951,49,12,0.0,0.0,1.0,0.0,0.0,1883,0.0,2,1
5,49,12,699,569,27,7,0.0,1.0,0.0,0.0,1.0,1718,-0.5,1,2
4,10,6,80,530,18,4,70.0,71.0,160.0,163.0,9.0,2164,0.0,1,1
4,2,45,212,950,38,4,0.0,0.0,2.0,2.0,0.0,2290,0.0,2,1
3,51,3,1124,296,27,16,34.0,32.0,58.0,33.0,19.0,2944,0.0,0,1
4,103,5,80,530,18,4,70.0,71.0,160.0,163.0,9.0,1966,0.55,3,2
5,246,77,1147,159,14,16,16.0,15.0,20.0,10.0,11.0,587,0.0,3,2
3,402,3,80,530,18,4,70.0,71.0,160.0,163.0,9.0,3030,0.18333333333333332,3,2
0,51,66,470,348,63,16,9.0,6.0,4.0,4.0,4.0,801,0.0,0,1
2,10,10,1124,296,27,16,34.0,32.0,58.0,33.0,19.0,47,0.0,2,1
1,5642,3,389,785,43,4,1.0,3.0,4.0,6.0,0.0,1492,0.5,1,2
1,83,2,80,530,18,4,70.0,71.0,160.0,163.0,9.0,1656,0.12323232323232325,2,1
3,122,22,142,784,3,4,1.0,0.0,1.0,0.0,0.0,427,0.375,2,0
5,527,13,413,567,38,16,63.0,114.0,51.0,37.0,61.0,2243,-0.9,3,0
2,251,15,593,568,38,4,40.0,29.0,69.0,76.0,7.0,196,-0.25,4,2
4,1,111,296,790,36,4,0.0,4.0,2.0,8.0,0.0,2151,0.25,1,2
4,27,38,1282,698,36,4,0.0,0.0,0.0,2.0,0.0,2106,0.0,0,1
4,35,50,224,647,38,4,2.0,2.0,2.0,3.0,0.0,991,0.25,4,2
3,10,5,1299,320,12,16,28.0,23.0,38.0,34.0,7.0,1966,0.0,1,1
2,1,3,914,770,5,16,1.0,1.0,0.0,0.0,0.0,2094,0.0,1,1
1,740,40,1202,557,49,10,0.0,0.0,0.0,1.0,0.0,1880,0.0,2,1
4,264,126,986,95,35,4,1.0,2.0,2.0,4.0,0.0,2604,0.0,2,1
4,13,13,1068,856,56,16,1.0,0.0,1.0,4.0,0.0,721,0.2,1,1
1,22,9,986,95,35,4,1.0,2.0,2.0,4.0,0.0,2609,0.0,4,1
5,361,30,971,921,5,4,0.0,1.0,1.0,0.0,1.0,232,-0.20625,1,2
3,83,9,482,129,49,17,0.0,0.0,1.0,0.0,0.0,2185,-0.03333333333333333,2,1
4,179,72,413,567,38,16,63.0,114.0,51.0,37.0,61.0,2087,0.2,1,1
0,31,94,292,787,12,16,3.0,3.0,1.0,3.0,1.0,2687,0.25,1,2
3,2,3,80,530,18,4,70.0,71.0,160.0,163.0,9.0,1450,0.0,2,1
3,65,157,1079,599,43,16,1.0,0.0,2.0,0.0,0.0,900,0.1,1,2
5,1982,10,737,672,73,13,2.0,1.0,0.0,2.0,1.0,1568,0.35,1,2
0,1,17,1201,181,14,16,4.0,8.0,3.0,2.0,1.0,1372,0.0,1,1
3,181,9,281,91,49,4,0.0,0.0,1.0,2.0,0.0,658,0.13636363636363635,1,2
1,1,3,8,764,12,4,6.0,5.0,4.0,11.0,1.0,2445,-0.7142857142857143,5,0
0,296,6,790,324,43,16,9.0,8.0,10.0,18.0,3.0,1143,0.0,4,1
5,699,50,847,483,43,16,4.0,5.0,4.0,5.0,6.0,1646,-0.125,1,1
2,2,63,103,783,60,8,18.0,12.0,22.0,41.0,0.0,1700,0.0,1,1
0,202,48,1201,181,14,16,4.0,8.0,3.0,2.0,1.0,1700,0.0,0,1
2,2261,15,1508,647,56,16,36.0,33.0,15.0,19.0,8.0,2250,0.0,1,1
0,1,10,413,567,38,16,63.0,114.0,51.0,37.0,61.0,2896,0.0,0,1
2,1,2,1298,320,56,16,30.0,30.0,42.0,23.0,18.0,374,0.0,1,2
2,253,68,410,179,56,16,2.0,0.0,0.0,1.0,0.0,1792,0.21428571428571427,2,2
5,86,18,565,893,56,16,11.0,3.0,8.0,6.0,5.0,2103,0.0,2,1
3,51,106,790,324,43,16,9.0,8.0,10.0,18.0,3.0,1966,0.0,1,0
4,2,68,593,568,38,4,40.0,29.0,69.0,76.0,7.0,2230,0.0,2,1
1,28,90,1009,719,63,4,1.0,0.0,0.0,1.0,0.0,897,0.26666666666666666,1,0
0,262,87,240,506,73,13,3.0,5.0,4.0,4.0,2.0,1264,0.0,2,1
4,296,20,89,533,63,15,0.0,0.0,0.0,1.0,0.0,1966,-0.31875,4,0
1,23,72,1124,296,27,16,34.0,32.0,58.0,33.0,19.0,171,0.0,0,1
1,49,40,413,567,38,16,63.0,114.0,51.0,37.0,61.0,1264,0.05,2,1
0,2,92,1124,296,27,16,34.0,32.0,58.0,33.0,19.0,1136,0.0,0,1
1,279,30,1100,831,3,16,12.0,5.0,9.0,3.0,4.0,2110,0.5,3,0
5,1,6,154,320,63,16,6.0,5.0,7.0,6.0,3.0,1001,0.0,2,1
1,1,5,369,734,56,16,0.0,0.0,0.0,1.0,0.0,2376,0.0,0,1
1,342,36,1410,446,73,16,26.0,41.0,32.0,40.0,11.0,2068,0.0,1,1
5,34,15,300,283,56,16,0.0,0.0,1.0,0.0,1.0,1470,0.0,0,1
2,136,14,593,568,38,4,40.0,29.0,69.0,76.0,7.0,1207,0.225,5,1
0,390,7,766,663,43,16,13.0,22.0,11.0,4.0,2.0,1095,0.06818181818181818,4,1
3,746,50,986,95,35,4,1.0,2.0,2.0,4.0,0.0,1264,0.175,2,2
0,1,5,839,681,36,4,1.0,1.0,0.0,0.0,0.0,1121,0.0,1,1
0,51,3,413,567,38,16,63.0,114.0,51.0,37.0,61.0,991,0.0,1,1
4,246,48,1173,986,45,13,0.0,0.0,0.0,1.0,0.0,522,0.35,1,2
4,1204,8,1207,768,73,16,19.0,6.0,16.0,14.0,2.0,1656,0.1,2,2
1,90,18,538,30,14,13,0.0,0.0,0.0,0.0,0.0,1021,-0.16666666666666666,3,2
4,23,15,991,783,12,16,33.0,24.0,32.0,35.0,5.0,1095,0.0,3,1
0,1,10,8,764,12,4,6.0,5.0,4.0,11.0,1.0,439,0.0,0,1
4,1,20,1001,647,1,4,0.0,0.0,0.0,2.0,1.0,427,-0.15000000000000002,1,2
4,2,51,1123,646,23,16,7.0,6.0,5.0,7.0,0.0,2209,0.3,4,2
1,208,3,1521,320,63,4,12.0,6.0,2.0,2.0,3.0,1966,0.0,1,1
3,13,20,80,530,18,4,70.0,71.0,160.0,163.0,9.0,1817,-0.0625,2,1
2,1,46,413,567,38,16,63.0,114.0,51.0,37.0,61.0,2718,0.0,2,1
2,2,86,835,469,12,9,1.0,0.0,2.0,1.0,0.0,552,0.6,2,0
2,23,12,1410,446,73,16,26.0,41.0,32.0,40.0,11.0,1966,-0.045,3,2
2,932,48,1092,478,43,16,2.0,0.0,3.0,1.0,0.0,991,0.0,1,1
5,7,7,801,790,2,16,31.0,39.0,31.0,37.0,8.0,1158,0.2,0,1
4,10,10,593,568,38,4,40.0,29.0,69.0,76.0,7.0,431,0.0,1,1
0,2,130,885,990,49,0,0.0,1.0,0.0,0.0,0.0,2960,-0.125,3,2
4,1016,2,80,530,18,4,70.0,71.0,160.0,163.0,9.0,1816,0.13636363636363635,3,2
5,22,77,413,567,38,16,63.0,114.0,51.0,37.0,61.0,965,0.0,5,1
5,5689,10,401,48,5,13,1.0,0.0,0.0,0.0,1.0,1700,0.0,0,1
4,1,22,1298,320,56,16,30.0,30.0,42.0,23.0,18.0,1808,0.0,0,1
0,105,7,801,790,2,16,31.0,39.0,31.0,37.0,8.0,1058,0.0,0,1
2,1,3,1298,320,56,16,30.0,30.0,42.0,23.0,18.0,2971,0.0,1,1
1,188,18,897,37,63,16,1.0,10.0,3.0,2.0,1.0,1009,0.0,1,1
5,1,13,413,567,38,16,63.0,114.0,51.0,37.0,61.0,1965,-0.07142857142857142,1,1
3,402,10,113,888,3,4,4.0,2.0,12.0,11.0,3.0,2544,0.0,2,1
4,2624,15,123,346,5,8,0.0,3.0,1.0,5.0,0.0,1961,-0.5,1,1
2,2,2,80,530,18,4,70.0,71.0,160.0,163.0,9.0,2657,0.0,1,1
4,1,2,113,888,3,4,4.0,2.0,12.0,11.0,3.0,1340,0.0,0,1
4,1787,8,1410,446,73,16,26.0,41.0,32.0,40.0,11.0,1264,0.0,1,1
4,1703,13,980,764,18,4,0.0,0.0,2.0,3.0,0.0,2041,0.2,2,1
4,181,18,575,617,49,4,0.0,1.0,0.0,1.0,0.0,1505,0.0,0,1
2,1,89,163,732,56,4,2.0,1.0,0.0,0.0,1.0,1910,0.0,0,1
2,2,26,1100,831,3,16,12.0,5.0,9.0,3.0,4.0,2977,0.0,2,1
3,1252,73,812,141,70,13,0.0,0.0,1.0,0.0,0.0,425,0.0,6,1
2,1360,3,103,783,60,8,18.0,12.0,22.0,41.0,0.0,1700,0.0,1,1
0,1,9,98,64,56,16,0.0,1.0,0.0,0.0,0.0,1162,-0.325,2,2
1,1621,9,530,860,63,16,2.0,8.0,3.0,4.0,1.0,801,0.0,0,1
1,23,68,80,530,18,4,70.0,71.0,160.0,163.0,9.0,395,-0.03787878787878788,3,2
4,1340,21,134,719,43,16,0.0,0.0,1.0,1.0,0.0,2326,0.0,2,2
1,257,73,1508,647,56,16,36.0,33.0,15.0,19.0,8.0,1995,0.25,2,1
0,257,45,1504,260,63,15,0.0,1.0,0.0,0.0,0.0,991,0.125,3,2
5,31,139,210,113,56,16,1.0,1.0,1.0,0.0,1.0,840,0.0,1,1
2,10,7,1502,768,73,4,5.0,5.0,7.0,4.0,0.0,427,-0.125,1,1
0,315,20,153,716,63,16,0.0,2.0,0.0,0.0,1.0,894,0.0,3,2
3,27,30,113,888,3,4,4.0,2.0,12.0,11.0,3.0,633,0.0,3,1
0,253,98,612,752,71,4,0.0,1.0,0.0,1.0,0.0,2067,0.0,1,1
3,501,71,652,631,37,4,0.0,0.0,1.0,0.0,0.0,2168,0.0,1,1
3,122,3,793,325,45,4,1.0,1.0,4.0,4.0,0.0,605,0.13636363636363635,1,2
3,1,8,1124,296,27,16,34.0,32.0,58.0,33.0,19.0,656,0.0,3,1
0,49,44,1015,676,73,4,1.0,2.0,2.0,3.0,0.0,534,0.0,1,1
0,1,13,1298,320,56,16,30.0,30.0,42.0,23.0,18.0,749,0.5,4,0
1,22,50,242,322,36,16,10.0,17.0,27.0,19.0,8.0,1300,0.06818181818181818,4,1
3,5722,3,1435,99,10,16,0.0,0.0,1.0,0.0,0.0,1350,-0.05,4,2
0,3046,32,242,322,36,16,10.0,17.0,27.0,19.0,8.0,3012,0.0,0,1
4,932,3,80,530,18,4,70.0,71.0,160.0,163.0,9.0,2624,0.0,2,1
0,2,111,413,567,38,16,63.0,114.0,51.0,37.0,61.0,141,0.0,1,1
1,10,139,765,302,43,4,0.0,0.0,1.0,0.0,0.0,1966,0.0,1,1
1,2,9,1338,816,73,16,0.0,3.0,2.0,5.0,1.0,519,0.0,3,1
3,23,18,972,801,65,0,0.0,0.0,1.0,0.0,0.0,991,-0.2,2,1
1,23,70,448,769,56,4,0.0,1.0,0.0,0.0,0.0,1493,0.0,2,1
3,67,2,210,113,56,16,1.0,1.0,1.0,0.0,1.0,851,0.4,1,0
4,1,75,461,790,28,4,0.0,0.0,3.0,3.0,0.0,2170,0.0,3,1
0,51,6,1124,296,27,16,34.0,32.0,58.0,33.0,19.0,2944,0.0,1,1
3,2,3,381,67,56,16,0.0,1.0,3.0,1.0,0.0,363,0.25,5,2
2,1738,85,1410,446,73,16,26.0,41.0,32.0,40.0,11.0,1163,0.4285714285714286,2,0
4,31,43,63,495,49,4,0.0,2.0,0.0,2.0,1.0,1007,0.0,0,1
4,295,9,103,783,60,8,18.0,12.0,22.0,41.0,0.0,250,0.0,1,1
5,1,5,671,357,73,16,2.0,0.0,1.0,2.0,2.0,1966,0.0,0,1
3,528,6,80,530,18,4,70.0,71.0,160.0,163.0,9.0,427,0.10000000000000002,2,1
2,1,62,809,120,18,4,1.0,0.0,0.0,0.0,0.0,2551,0.10000000000000002,1,2
5,10,151,413,567,38,16,63.0,114.0,51.0,37.0,61.0,2714,0.0,0,1
3,2,68,1410,446,73,16,26.0,41.0,32.0,40.0,11.0,749,0.3666666666666667,1,0
1,1,20,679,376,56,4,1.0,0.0,0.0,0.0,0.0,1264,0.0,0,1
0,209,12,209,834,49,16,0.0,1.0,0.0,0.0,0.0,1890,0.0,3,1
3,1,45,1298,320,56,16,30.0,30.0,42.0,23.0,18.0,1700,0.1,3,2
2,1,70,1298,320,56,16,30.0,30.0,42.0,23.0,18.0,387,-0.12222222222222225,1,2
3,1,43,675,783,45,4,0.0,1.0,3.0,6.0,0.0,851,-0.4,2,0
0,2,26,544,348,54,16,0.0,1.0,0.0,0.0,0.0,85,0.10000000000000002,1,2
2,22,9,131,954,56,13,1.0,0.0,0.0,0.0,0.0,2615,0.0,1,1
1,254,6,382,681,36,16,0.0,0.0,0.0,0.0,0.0,2438,0.6,1,0
2,5744,65,133,320,37,4,1.0,2.0,3.0,8.0,1.0,773,0.25,4,1
1,87,38,1022,783,63,4,3.0,1.0,6.0,3.0,0.0,443,0.08642857142857144,8,2
2,23,3,243,314,14,13,1.0,0.0,0.0,0.0,0.0,961,0.225,3,1
3,7,20,593,568,38,4,40.0,29.0,69.0,76.0,7.0,434,0.0,1,1
3,1,101,1299,320,12,16,28.0,23.0,38.0,34.0,7.0,2571,0.03333333333333333,1,1
1,809,10,1299,320,12,16,28.0,23.0,38.0,34.0,7.0,1061,0.2,1,1
3,1,2,801,790,2,16,31.0,39.0,31.0,37.0,8.0,1053,0.0,0,1
1,1,85,1208,376,56,4,1.0,0.0,1.0,2.0,1.0,2905,-0.16666666666666666,5,1
2,65,9,48,854,14,16,1.0,0.0,0.0,0.0,0.0,1021,-0.1,5,2
3,1,86,1147,159,14,16,16.0,15.0,20.0,10.0,11.0,2551,-0.4,1,2
2,10,10,240,506,73,13,3.0,5.0,4.0,4.0,2.0,994,0.0,0,1
0,1,13,413,567,38,16,63.0,114.0,51.0,37.0,61.0,1264,0.0,2,2
1,103,26,661,719,12,16,0.0,1.0,1.0,1.0,1.0,2509,0.0,0,1
2,165,6,743,790,10,4,11.0,10.0,21.0,16.0,4.0,3082,0.0,2,1
0,2,75,555,700,73,16,2.0,4.0,1.0,1.0,0.0,1021,0.0,1,1
3,719,43,1514,287,43,4,2.0,6.0,7.0,4.0,1.0,848,0.022222222222222216,5,0
1,666,8,555,700,73,16,2.0,4.0,1.0,1.0,0.0,1966,0.0,2,1
3,73,2,1575,181,14,16,1.0,2.0,5.0,3.0,0.0,897,0.0,0,1
4,305,9,536,800,56,16,1.0,1.0,0.0,1.0,0.0,481,0.03125,3,0
1,1,9,1298,320,56,16,30.0,30.0,42.0,23.0,18.0,1966,-0.14285714285714285,3,2
2,1016,2,80,530,18,4,70.0,71.0,160.0,163.0,9.0,3039,0.13636363636363635,2,2
1,1,18,565,893,56,16,11.0,3.0,8.0,6.0,5.0,1700,-0.2,0,1
3,264,48,80,530,18,4,70.0,71.0,160.0,163.0,9.0,1442,0.16,2,2
4,153,77,801,790,2,16,31.0,39.0,31.0,37.0,8.0,158,0.0,4,1
3,83,24,1557,415,73,4,2.0,5.0,8.0,5.0,3.0,561,-0.05820105820105821,1,2
